2025-10-17 13:25:39-INFO-[main.py:29]--------------------------启动数据分析系统-------------------------
2025-10-17 13:25:39-INFO-[file_utils.py:39]-paths.yaml 生成成功: C:\Users\17584\Documents\ALearning\Project\tools\DataProcess\config\paths.yaml
2025-10-17 13:25:39-INFO-[tdms_reader_frequency_average.py:26]-配置文件加载成功: C:\Users\17584\Documents\ALearning\Project\tools\DataProcess\config\paths.yaml
2025-10-17 13:25:39-INFO-[tdms_reader_frequency_average.py:189]-FFT数据输入目录: D:/Lab/process/2025.6.20/frequency
2025-10-17 13:25:39-INFO-[tdms_reader_frequency_average.py:190]-平均FFT输出目录: D:/Lab/process/2025.6.20/frequency_ave
2025-10-17 13:25:39-INFO-[tdms_reader_frequency_average.py:203]-找到 164 个FFT CSV文件
2025-10-17 13:25:39-INFO-[tdms_reader_frequency_average.py:55]-按频率分组完成，找到 6 个频率组
2025-10-17 13:25:39-INFO-[tdms_reader_frequency_average.py:57]-  频率 30Hz: 24 个文件
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 17/29 个文件: FFT_20250620194659.052610.csv
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 17/23 个文件: FFT_20250620204029.679945.csv
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 17/24 个文件: FFT_20250620203739.731672.csv
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 13/22 个文件: FFT_20250620193258.574172.csv
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 18/24 个文件: FFT_20250620205544.253550.csv
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 13/42 个文件: FFT_20250620193809.385131.csv
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 18/29 个文件: FFT_20250620194702.006214.csv
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 18/23 个文件: FFT_20250620204032.660249.csv
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 18/24 个文件: FFT_20250620203742.636087.csv
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 19/24 个文件: FFT_20250620205547.172719.csv
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 14/22 个文件: FFT_20250620193301.508846.csv
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 14/42 个文件: FFT_20250620193812.362895.csv
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 19/29 个文件: FFT_20250620194704.911499.csv
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 19/23 个文件: FFT_20250620204035.578939.csv
2025-10-17 13:25:46-INFO-[tdms_reader_frequency_average.py:102]-  已处理 19/24 个文件: FFT_20250620203745.567957.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 20/24 个文件: FFT_20250620205550.074166.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 20/29 个文件: FFT_20250620194707.790523.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 20/23 个文件: FFT_20250620204038.547364.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 20/24 个文件: FFT_20250620203748.493319.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 15/22 个文件: FFT_20250620193304.484258.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 15/42 个文件: FFT_20250620193815.303531.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 21/24 个文件: FFT_20250620205552.959105.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 21/29 个文件: FFT_20250620194710.704633.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 21/24 个文件: FFT_20250620203751.394046.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 21/23 个文件: FFT_20250620204041.503131.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 16/22 个文件: FFT_20250620193307.430461.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 16/42 个文件: FFT_20250620193818.229423.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 22/24 个文件: FFT_20250620205555.848733.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 22/29 个文件: FFT_20250620194713.610034.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 22/23 个文件: FFT_20250620204044.399715.csv
2025-10-17 13:25:47-INFO-[tdms_reader_frequency_average.py:102]-  已处理 22/24 个文件: FFT_20250620203754.381011.csv
2025-10-17 13:25:48-INFO-[tdms_reader_frequency_average.py:102]-  已处理 23/24 个文件: FFT_20250620205558.740427.csv
2025-10-17 13:25:48-INFO-[tdms_reader_frequency_average.py:102]-  已处理 17/22 个文件: FFT_20250620193310.390563.csv
2025-10-17 13:25:48-INFO-[tdms_reader_frequency_average.py:102]-  已处理 17/42 个文件: FFT_20250620193821.140393.csv
2025-10-17 13:25:48-INFO-[tdms_reader_frequency_average.py:102]-  已处理 23/29 个文件: FFT_20250620194716.530521.csv
2025-10-17 13:25:48-INFO-[tdms_reader_frequency_average.py:102]-  已处理 23/23 个文件: FFT_20250620204047.316458.csv
2025-10-17 13:25:48-INFO-[tdms_reader_frequency_average.py:102]-  已处理 23/24 个文件: FFT_20250620203757.355624.csv
2025-10-17 13:25:48-INFO-[tdms_reader_frequency_average.py:102]-  已处理 24/24 个文件: FFT_20250620205601.429140.csv
2025-10-17 13:25:48-INFO-[tdms_reader_frequency_average.py:102]-  已处理 24/29 个文件: FFT_20250620194719.443004.csv
2025-10-17 13:25:48-INFO-[tdms_reader_frequency_average.py:102]-  已处理 18/22 个文件: FFT_20250620193313.360571.csv
2025-10-17 13:25:48-INFO-[tdms_reader_frequency_average.py:102]-  已处理 24/24 个文件: FFT_20250620203800.231357.csv
