"distance_m","frequency_hz","time_s","Ex_V_per_m","Ey_V_per_m","Ez_V_per_m","E_norm_instant_V_per_m","E_sensor_V_per_m"
"2","30","0.949","0.0452269481431241","0.0424944658224642","0.0186237001898036","0.0647927362644696","0.0424944658224642"
"2","30","0.95","0.0482531512578046","0.0419125001963688","0.0201657964638468","0.0670200240677403","0.0419125001963688"
"2","30","0.951","0.0495699624329252","0.0398457633556492","0.0209935093446493","0.0669745732916597","0.0398457633556492"
"2","30","0.952","0.0491307329761202","0.0363674704832442","0.0210775166907583","0.0646582055269836","0.0363674704832442"
"2","30","0.953","0.0469510228098719","0.0316008418382368","0.0204148425000569","0.0601645871096985","0.0316008418382368"
"2","30","0.954","0.0431080492534975","0.0257147376167426","0.0190289623361217","0.0536810306228319","0.0257147376167426"
"2","30","0.955","0.0377379515611179","0.0189176759952824","0.0169689716946805","0.0454970048845705","0.0189176759952824"
"2","30","0.956","0.0310309681207092","0.0114504462704227","0.0143078467712","0.0360381489747802","0.0114504462704227"
"2","30","0.957","0.0232246971643632","0.00357757877789658","0.0111398592427779","0.0260054242848938","0.00357757877789658"
"2","30","0.958","0.0145956797324682","-0.00442202622641203","0.00757723664698571","0.0170294655818755","-0.00442202622641203"
"2","30","0.959","0.00544960306948328","-0.0122649787470803","0.00374618666539917","0.0139341950543713","-0.0122649787470803"
"2","30","0.96","-0.00388952849909741","-0.0196734382810186","-0.000217573846442831","0.0200554218135893","-0.0196734382810186"
"2","30","0.961","-0.0130908715815032","-0.0263849564558054","-0.00417362669630535","0.0297482101266323","-0.0263849564558054"
"2","30","0.962","-0.0218284640117768","-0.0321617743941199","-0.00798182673972045","0.0396808660615493","-0.0321617743941199"
"2","30","0.963","-0.0297927722220123","-0.0367992454405065","-0.0115072665915996","0.0487258753238306","-0.0367992454405065"
"2","30","0.964","-0.0367016566233173","-0.0401330848711716","-0.0146250557876089","0.0563166792075245","-0.0401330848711716"
"2","30","0.965","-0.042310366541401","-0.0420451897622218","-0.0172247450911285","0.0620858836005682","-0.0420451897622218"
"2","30","0.966","-0.0464202106312339","-0.0424678228446261","-0.019214239212525","0.0657840324146126","-0.0424678228446261"
"2","30","0.967","-0.0488855956170023","-0.0413860121307397","-0.0205230593307008","0.0672591958263424","-0.0413860121307397"
"2","30","0.968","-0.0496191840064852","-0.0388380813044307","-0.0211048398404667","0.0664520447057181","-0.0388380813044307"
"2","30","0.969","-0.0485949880652604","-0.0349142920854739","-0.0209389708772218","0.0633949616159654","-0.0349142920854739"
"2","30","0.97","-0.0458492904451507","-0.0297536466631258","-0.0200313284316818","0.0582124646687961","-0.0297536466631258"
"2","30","0.971","-0.0414793588531958","-0.0235389634742754","-0.0184140661899785","0.0511243371200485","-0.0235389634742754"
"2","30","0.972","-0.035640000294639","-0.0164904007691732","-0.0161444764732986","0.0424592399734935","-0.0164904007691732"
"2","30","0.973","-0.0285380769575845","-0.00885765739565425","-0.0133029606288421","0.032708541582717","-0.00885765739565425"
"2","30","0.974","-0.0204251780168597","-0.000911127092974525","-0.00999018077201597","0.0227556973406116","-0.000911127092974525"
"2","30","0.975","-0.0115887069620671","0.00706768034120833","-0.00632349378081078","0.0149745386591413","0.00706768034120833"
"2","30","0.976","-0.00234170018567764","0.0147961116757652","-0.00243279386988864","0.0151765268258151","0.0147961116757652"
"2","30","0.977","0.00698826248722683","0.0220003833777157","0.00154408897672575","0.0231351873155351","0.0220003833777157"
"2","30","0.978","0.0160706624775732","0.0284252805303808","0.00546627170154488","0.033108048749723","0.0284252805303808"
"2","30","0.979","0.0245837512377427","0.0338431979490442","0.00919480902616793","0.0428283479177647","0.0338431979490442"
"2","30","0.98","0.0322259483542672","0.0380622032080859","0.0125976156570347","0.0514387303559087","0.0380622032080859"
"2","30","0.981","0.038726525184332","0.0409328359428501","0.0155541454728023","0.0584565843388585","0.0409328359428501"
"2","30","0.982","0.0438551955529194","0.0423534025575758","0.0179596619307918","0.0635581492954067","0.0423534025575758"
"2","30","0.983","0.0474302737553602","0.0422735787717229","0.0197289484112259","0.0665275712474932","0.0422735787717229"
"2","30","0.984","0.049325110864004","0.0406961923827011","0.0207993270584706","0.0672440230970852","0.0406961923827011"
"2","30","0.985","0.0494725813296206","0.0376771230897353","0.0211328791753179","0.0656787674212418","0.0376771230897353"
"2","30","0.986","0.0478674609374447","0.0333233229276638","0.0207177885117386","0.061894785146701","0.0333233229276638"
"2","30","0.987","0.0445666118775908","0.0277890274377837","0.0195687598614304","0.0560477412809833","0.0277890274377837"
"2","30","0.988","0.0396869683736171","0.0212702917969047","0.0177264981371701","0.0483912131282224","0.0212702917969047"
"2","30","0.989","0.0334013942293626","0.0139980454649732","0.0152562663789855","0.0392982452169473","0.0139980454649732"
"2","30","0.99","0.0259325590425153","0.00622991139382392","0.0122455737784268","0.0293472910441719","0.00622991139382392"
"2","30","0.991","0.0175450500230998","-0.00175892039432913","0.00880107562182634","0.0197073974275592","-0.00175892039432913"
"2","30","0.992","0.00853599885966068","-0.00968544155061628","0.00504479497361135","0.0138607723770469","-0.00968544155061628"
"2","30","0.993","-0.00077544431893981","-0.0172688511113663","0.00110979994841145","0.0173218413722042","-0.0172688511113663"
"2","30","0.994","-0.0100594169959512","-0.0242405030122389","-0.00286451029324409","0.0264007438494618","-0.0242405030122389"
"2","30","0.995","-0.0189870298108328","-0.030353423008979","-0.00673734382968098","0.0364311596202867","-0.030353423008979"
"2","30","0.996","-0.0272420176288209","-0.03539105786315","-0.0103715036020978","0.0458500009610703","-0.03539105786315"
"2","30","0.997","-0.0345319433910022","-0.0391749468485689","-0.0136382476887742","0.0539734506490732","-0.0391749468485689"
"2","30","0.998","-0.0405985578429115","-0.0415710438114964","-0.016421850051828","0.0603827106184072","-0.0415710438114964"
"2","30","0.999","-0.0452269481431235","-0.0424944658224642","-0.0186237001898033","0.064792736264469","-0.0424944658224642"
"2","30","1","-0.0482531512578046","-0.0419125001963689","-0.0201657964638467","0.0670200240677402","-0.0419125001963689"
"2","50","0","-0.0804413227278049","-0.0698489557048023","-0.033580338361908","0.111701934359932","-0.0698489557048023"
"2","50","0.001","-0.082449692570131","-0.0628111394192052","-0.0352143641775321","0.109467997535699","-0.0628111394192052"
"2","50","0.002","-0.0763873120429055","-0.0496249311763147","-0.0334013626745571","0.0970221946974582","-0.0496249311763147"
"2","50","0.003","-0.0628476091912221","-0.03158108891266","-0.0283188030720183","0.0758230951979255","-0.03158108891266"
"2","50","0.004","-0.0431559444668604","-0.0104458696278492","-0.0204642017160874","0.0488910552860692","-0.0104458696278492"
"2","50","0.005","-0.0192398752129366","0.0117118641567888","-0.0106064217137085","0.0248965206767025","0.0117118641567888"
"2","50","0.006","0.0065595270789225","0.0327231590764045","0.000289588745293666","0.0333753860963464","0.0327231590764045"
"2","50","0.007","0.0317168371573841","0.050531283189966","0.0111572522402231","0.060694749506399","0.050531283189966"
"2","50","0.008","0.0537694822306822","0.0633930532327413","0.020932766148732","0.0857205758039593","0.0633930532327413"
"2","50","0.009","0.0705587957492296","0.0700494695397224","0.0286592350594453","0.103473782160364","0.0700494695397224"
"2","50","0.01","0.0804413227278049","0.0698489557048023","0.033580338361908","0.111701934359932","0.0698489557048023"
"2","50","0.011","0.082449692570131","0.0628111394192052","0.0352143641775321","0.109467997535699","0.0628111394192052"
"2","50","0.012","0.0763873120429055","0.0496249311763147","0.0334013626745571","0.0970221946974582","0.0496249311763147"
"2","50","0.013","0.062847609191222","0.03158108891266","0.0283188030720183","0.0758230951979255","0.03158108891266"
"2","50","0.014","0.0431559444668604","0.0104458696278492","0.0204642017160874","0.0488910552860692","0.0104458696278492"
"2","50","0.015","0.0192398752129366","-0.0117118641567888","0.0106064217137085","0.0248965206767025","-0.0117118641567888"
"2","50","0.016","-0.00655952707892247","-0.0327231590764045","-0.000289588745293655","0.0333753860963464","-0.0327231590764045"
"2","50","0.017","-0.0317168371573841","-0.050531283189966","-0.0111572522402231","0.060694749506399","-0.050531283189966"
"2","50","0.018","-0.0537694822306823","-0.0633930532327413","-0.020932766148732","0.0857205758039593","-0.0633930532327413"
"2","50","0.019","-0.0705587957492296","-0.0700494695397223","-0.0286592350594453","0.103473782160364","-0.0700494695397223"
"2","50","0.02","-0.0804413227278049","-0.0698489557048023","-0.033580338361908","0.111701934359932","-0.0698489557048023"
"2","50","0.021","-0.082449692570131","-0.0628111394192052","-0.0352143641775321","0.109467997535699","-0.0628111394192052"
"2","50","0.022","-0.0763873120429055","-0.0496249311763147","-0.0334013626745571","0.0970221946974582","-0.0496249311763147"
"2","50","0.023","-0.0628476091912221","-0.0315810889126601","-0.0283188030720183","0.0758230951979255","-0.0315810889126601"
"2","50","0.024","-0.0431559444668603","-0.0104458696278492","-0.0204642017160874","0.0488910552860691","-0.0104458696278492"
"2","50","0.025","-0.0192398752129365","0.0117118641567889","-0.0106064217137085","0.0248965206767024","0.0117118641567889"
"2","50","0.026","0.00655952707892261","0.0327231590764046","0.000289588745293713","0.0333753860963465","0.0327231590764046"
"2","50","0.027","0.031716837157384","0.050531283189966","0.0111572522402231","0.060694749506399","0.050531283189966"
"2","50","0.028","0.0537694822306822","0.0633930532327413","0.020932766148732","0.0857205758039593","0.0633930532327413"
"2","50","0.029","0.0705587957492296","0.0700494695397223","0.0286592350594453","0.103473782160364","0.0700494695397223"
"2","50","0.03","0.0804413227278049","0.0698489557048023","0.033580338361908","0.111701934359932","0.0698489557048023"
"2","50","0.031","0.082449692570131","0.0628111394192052","0.0352143641775321","0.109467997535699","0.0628111394192052"
"2","50","0.032","0.0763873120429055","0.0496249311763147","0.0334013626745571","0.0970221946974582","0.0496249311763147"
"2","50","0.033","0.062847609191222","0.03158108891266","0.0283188030720183","0.0758230951979254","0.03158108891266"
"2","50","0.034","0.0431559444668603","0.0104458696278491","0.0204642017160874","0.0488910552860691","0.0104458696278491"
"2","50","0.035","0.0192398752129365","-0.0117118641567889","0.0106064217137085","0.0248965206767024","-0.0117118641567889"
"2","50","0.036","-0.00655952707892259","-0.0327231590764046","-0.000289588745293706","0.0333753860963465","-0.0327231590764046"
"2","50","0.037","-0.031716837157384","-0.050531283189966","-0.011157252240223","0.0606947495063989","-0.050531283189966"
"2","50","0.038","-0.0537694822306822","-0.0633930532327413","-0.020932766148732","0.0857205758039592","-0.0633930532327413"
"2","50","0.039","-0.0705587957492296","-0.0700494695397223","-0.0286592350594453","0.103473782160364","-0.0700494695397223"
"2","50","0.04","-0.0804413227278049","-0.0698489557048023","-0.033580338361908","0.111701934359932","-0.0698489557048023"
"2","50","0.041","-0.082449692570131","-0.0628111394192052","-0.0352143641775321","0.109467997535699","-0.0628111394192052"
"2","50","0.042","-0.0763873120429055","-0.0496249311763147","-0.0334013626745571","0.0970221946974581","-0.0496249311763147"
"2","50","0.043","-0.062847609191222","-0.03158108891266","-0.0283188030720183","0.0758230951979254","-0.03158108891266"
"2","50","0.044","-0.0431559444668604","-0.0104458696278492","-0.0204642017160875","0.0488910552860692","-0.0104458696278492"
"2","50","0.045","-0.0192398752129366","0.0117118641567888","-0.0106064217137085","0.0248965206767025","0.0117118641567888"
"2","50","0.046","0.00655952707892244","0.0327231590764045","0.000289588745293641","0.0333753860963464","0.0327231590764045"
"2","50","0.047","0.031716837157384","0.050531283189966","0.011157252240223","0.0606947495063989","0.050531283189966"
"2","50","0.048","0.0537694822306823","0.0633930532327413","0.0209327661487321","0.0857205758039594","0.0633930532327413"
"2","50","0.049","0.0705587957492296","0.0700494695397224","0.0286592350594454","0.103473782160364","0.0700494695397224"
"2","50","0.05","0.0804413227278049","0.0698489557048023","0.033580338361908","0.111701934359932","0.0698489557048023"
"2","50","0.051","0.082449692570131","0.0628111394192052","0.0352143641775321","0.109467997535699","0.0628111394192052"
"2","50","0.052","0.0763873120429054","0.0496249311763146","0.033401362674557","0.097022194697458","0.0496249311763146"
"2","50","0.053","0.062847609191222","0.03158108891266","0.0283188030720183","0.0758230951979254","0.03158108891266"
"2","50","0.054","0.0431559444668604","0.0104458696278492","0.0204642017160875","0.0488910552860692","0.0104458696278492"
"2","50","0.055","0.0192398752129365","-0.0117118641567889","0.0106064217137085","0.0248965206767024","-0.0117118641567889"
"2","50","0.056","-0.00655952707892243","-0.0327231590764045","-0.000289588745293638","0.0333753860963463","-0.0327231590764045"
"2","50","0.057","-0.0317168371573841","-0.050531283189966","-0.0111572522402231","0.0606947495063991","-0.050531283189966"
"2","50","0.058","-0.0537694822306822","-0.0633930532327413","-0.020932766148732","0.0857205758039592","-0.0633930532327413"
"2","50","0.059","-0.0705587957492296","-0.0700494695397224","-0.0286592350594454","0.103473782160364","-0.0700494695397224"
"2","50","0.06","-0.0804413227278049","-0.0698489557048023","-0.033580338361908","0.111701934359932","-0.0698489557048023"
"2","50","0.061","-0.082449692570131","-0.0628111394192052","-0.0352143641775321","0.109467997535699","-0.0628111394192052"
"2","50","0.062","-0.0763873120429055","-0.0496249311763148","-0.0334013626745571","0.0970221946974582","-0.0496249311763148"
"2","50","0.063","-0.062847609191222","-0.03158108891266","-0.0283188030720183","0.0758230951979254","-0.03158108891266"
"2","50","0.064","-0.0431559444668604","-0.0104458696278493","-0.0204642017160875","0.0488910552860693","-0.0104458696278493"
"2","50","0.065","-0.0192398752129365","0.0117118641567889","-0.0106064217137085","0.0248965206767024","0.0117118641567889"
"2","50","0.066","0.00655952707892271","0.0327231590764047","0.000289588745293758","0.0333753860963466","0.0327231590764047"
"2","50","0.067","0.0317168371573841","0.050531283189966","0.0111572522402231","0.0606947495063991","0.050531283189966"
"2","50","0.068","0.0537694822306824","0.0633930532327414","0.0209327661487321","0.0857205758039595","0.0633930532327414"
"2","50","0.069","0.0705587957492296","0.0700494695397224","0.0286592350594454","0.103473782160364","0.0700494695397224"
"2","50","0.07","0.080441322727805","0.0698489557048023","0.033580338361908","0.111701934359932","0.0698489557048023"
"2","50","0.071","0.082449692570131","0.0628111394192052","0.0352143641775321","0.109467997535699","0.0628111394192052"
"2","50","0.072","0.0763873120429054","0.0496249311763146","0.033401362674557","0.097022194697458","0.0496249311763146"
"2","50","0.073","0.0628476091912222","0.0315810889126602","0.0283188030720184","0.0758230951979257","0.0315810889126602"
"2","50","0.074","0.0431559444668604","0.0104458696278493","0.0204642017160875","0.0488910552860693","0.0104458696278493"
"2","50","0.075","0.0192398752129365","-0.0117118641567889","0.0106064217137085","0.0248965206767024","-0.0117118641567889"
"2","50","0.076","-0.00655952707892241","-0.0327231590764044","-0.000289588745293629","0.0333753860963463","-0.0327231590764044"
"2","50","0.077","-0.0317168371573841","-0.050531283189966","-0.0111572522402231","0.0606947495063991","-0.050531283189966"
"2","50","0.078","-0.0537694822306822","-0.0633930532327413","-0.020932766148732","0.0857205758039592","-0.0633930532327413"
"2","50","0.079","-0.0705587957492296","-0.0700494695397224","-0.0286592350594453","0.103473782160364","-0.0700494695397224"
"2","50","0.08","-0.0804413227278049","-0.0698489557048023","-0.033580338361908","0.111701934359932","-0.0698489557048023"
"2","50","0.081","-0.082449692570131","-0.0628111394192052","-0.0352143641775321","0.109467997535699","-0.0628111394192052"
"2","50","0.082","-0.0763873120429054","-0.0496249311763146","-0.033401362674557","0.097022194697458","-0.0496249311763146"
"2","50","0.083","-0.062847609191222","-0.03158108891266","-0.0283188030720183","0.0758230951979254","-0.03158108891266"
"2","50","0.084","-0.0431559444668602","-0.010445869627849","-0.0204642017160874","0.048891055286069","-0.010445869627849"
"2","50","0.085","-0.0192398752129365","0.0117118641567889","-0.0106064217137085","0.0248965206767024","0.0117118641567889"
"2","50","0.086","0.00655952707892269","0.0327231590764047","0.000289588745293749","0.0333753860963466","0.0327231590764047"
"2","50","0.087","0.0317168371573844","0.0505312831899662","0.0111572522402232","0.0606947495063994","0.0505312831899662"
"2","50","0.088","0.0537694822306822","0.0633930532327413","0.020932766148732","0.0857205758039592","0.0633930532327413"
"2","50","0.089","0.0705587957492295","0.0700494695397223","0.0286592350594453","0.103473782160364","0.0700494695397223"
"2","50","0.09","0.0804413227278049","0.0698489557048023","0.033580338361908","0.111701934359932","0.0698489557048023"
"2","50","0.091","0.082449692570131","0.0628111394192052","0.0352143641775321","0.109467997535699","0.0628111394192052"
"2","50","0.092","0.0763873120429055","0.0496249311763148","0.0334013626745571","0.0970221946974582","0.0496249311763148"
"2","50","0.093","0.062847609191222","0.03158108891266","0.0283188030720183","0.0758230951979255","0.03158108891266"
"2","50","0.094","0.0431559444668604","0.0104458696278493","0.0204642017160875","0.0488910552860693","0.0104458696278493"
"2","50","0.095","0.0192398752129365","-0.0117118641567889","0.0106064217137085","0.0248965206767024","-0.0117118641567889"
"2","50","0.096","-0.00655952707892268","-0.0327231590764046","-0.000289588745293744","0.0333753860963466","-0.0327231590764046"
"2","50","0.097","-0.0317168371573841","-0.050531283189966","-0.0111572522402231","0.060694749506399","-0.050531283189966"
"2","50","0.098","-0.0537694822306824","-0.0633930532327414","-0.0209327661487321","0.0857205758039594","-0.0633930532327414"
"2","50","0.099","-0.0705587957492296","-0.0700494695397224","-0.0286592350594453","0.103473782160364","-0.0700494695397224"
"2","50","0.1","-0.080441322727805","-0.0698489557048023","-0.033580338361908","0.111701934359932","-0.0698489557048023"
"2","50","0.101","-0.082449692570131","-0.0628111394192052","-0.0352143641775321","0.109467997535699","-0.0628111394192052"
"2","50","0.102","-0.0763873120429054","-0.0496249311763146","-0.033401362674557","0.0970221946974581","-0.0496249311763146"
"2","50","0.103","-0.0628476091912218","-0.0315810889126598","-0.0283188030720183","0.0758230951979252","-0.0315810889126598"
"2","50","0.104","-0.0431559444668599","-0.0104458696278488","-0.0204642017160873","0.0488910552860687","-0.0104458696278488"
"2","50","0.105","-0.0192398752129365","0.0117118641567889","-0.0106064217137085","0.0248965206767024","0.0117118641567889"
"2","50","0.106","0.00655952707892267","0.0327231590764046","0.00028958874529374","0.0333753860963466","0.0327231590764046"
"2","50","0.107","0.0317168371573838","0.0505312831899658","0.011157252240223","0.0606947495063987","0.0505312831899658"
"2","50","0.108","0.0537694822306822","0.0633930532327413","0.020932766148732","0.0857205758039592","0.0633930532327413"
"2","50","0.109","0.0705587957492296","0.0700494695397224","0.0286592350594453","0.103473782160364","0.0700494695397224"
"2","50","0.11","0.080441322727805","0.0698489557048023","0.033580338361908","0.111701934359932","0.0698489557048023"
"2","50","0.111","0.082449692570131","0.0628111394192051","0.0352143641775321","0.109467997535699","0.0628111394192051"
"2","50","0.112","0.0763873120429055","0.0496249311763148","0.0334013626745571","0.0970221946974582","0.0496249311763148"
"2","50","0.113","0.062847609191222","0.03158108891266","0.0283188030720183","0.0758230951979255","0.03158108891266"
"2","50","0.114","0.0431559444668602","0.0104458696278491","0.0204642017160874","0.048891055286069","0.0104458696278491"
"2","50","0.115","0.0192398752129363","-0.0117118641567891","0.0106064217137084","0.0248965206767023","-0.0117118641567891"
"2","50","0.116","-0.00655952707892237","-0.0327231590764044","-0.000289588745293612","0.0333753860963463","-0.0327231590764044"
"2","50","0.117","-0.0317168371573841","-0.050531283189966","-0.0111572522402231","0.060694749506399","-0.050531283189966"
"2","50","0.118","-0.0537694822306824","-0.0633930532327414","-0.0209327661487321","0.0857205758039594","-0.0633930532327414"
"2","50","0.119","-0.0705587957492298","-0.0700494695397224","-0.0286592350594454","0.103473782160364","-0.0700494695397224"
"2","50","0.12","-0.0804413227278049","-0.0698489557048023","-0.033580338361908","0.111701934359932","-0.0698489557048023"
"2","50","0.121","-0.082449692570131","-0.0628111394192052","-0.0352143641775321","0.109467997535699","-0.0628111394192052"
"2","50","0.122","-0.0763873120429054","-0.0496249311763146","-0.0334013626745571","0.0970221946974581","-0.0496249311763146"
"2","50","0.123","-0.0628476091912222","-0.0315810889126603","-0.0283188030720184","0.0758230951979258","-0.0315810889126603"
"2","50","0.124","-0.0431559444668605","-0.0104458696278493","-0.0204642017160875","0.0488910552860693","-0.0104458696278493"
"2","50","0.125","-0.0192398752129366","0.0117118641567888","-0.0106064217137085","0.0248965206767025","0.0117118641567888"
"2","50","0.126","0.00655952707892265","0.0327231590764046","0.000289588745293732","0.0333753860963466","0.0327231590764046"
"2","50","0.127","0.0317168371573844","0.0505312831899662","0.0111572522402232","0.0606947495063993","0.0505312831899662"
"2","50","0.128","0.0537694822306821","0.0633930532327412","0.020932766148732","0.0857205758039592","0.0633930532327412"
"2","50","0.129","0.0705587957492296","0.0700494695397224","0.0286592350594453","0.103473782160364","0.0700494695397224"
"2","50","0.13","0.080441322727805","0.0698489557048023","0.033580338361908","0.111701934359932","0.0698489557048023"
"2","50","0.131","0.082449692570131","0.0628111394192051","0.0352143641775321","0.109467997535699","0.0628111394192051"
"2","50","0.132","0.0763873120429053","0.0496249311763144","0.033401362674557","0.0970221946974579","0.0496249311763144"
"2","50","0.133","0.0628476091912221","0.03158108891266","0.0283188030720183","0.0758230951979255","0.03158108891266"
"2","50","0.134","0.0431559444668602","0.0104458696278491","0.0204642017160874","0.048891055286069","0.0104458696278491"
"2","50","0.135","0.0192398752129363","-0.0117118641567891","0.0106064217137084","0.0248965206767023","-0.0117118641567891"
"2","50","0.136","-0.00655952707892293","-0.0327231590764048","-0.000289588745293853","0.0333753860963468","-0.0327231590764048"
"2","50","0.137","-0.0317168371573841","-0.050531283189966","-0.0111572522402231","0.060694749506399","-0.050531283189966"
"2","50","0.138","-0.0537694822306824","-0.0633930532327414","-0.0209327661487321","0.0857205758039594","-0.0633930532327414"
"2","50","0.139","-0.0705587957492297","-0.0700494695397224","-0.0286592350594454","0.103473782160364","-0.0700494695397224"
"2","50","0.14","-0.080441322727805","-0.0698489557048022","-0.033580338361908","0.111701934359932","-0.0698489557048022"
"2","50","0.141","-0.082449692570131","-0.062811139419205","-0.0352143641775321","0.109467997535699","-0.062811139419205"
"2","50","0.142","-0.0763873120429054","-0.0496249311763146","-0.0334013626745571","0.0970221946974581","-0.0496249311763146"
"2","50","0.143","-0.0628476091912219","-0.0315810889126598","-0.0283188030720183","0.0758230951979252","-0.0315810889126598"
"2","50","0.144","-0.04315594446686","-0.0104458696278488","-0.0204642017160873","0.0488910552860687","-0.0104458696278488"
"2","50","0.145","-0.0192398752129366","0.0117118641567888","-0.0106064217137085","0.0248965206767025","0.0117118641567888"
"2","50","0.146","0.00655952707892205","0.0327231590764042","0.000289588745293473","0.033375386096346","0.0327231590764042"
"2","50","0.147","0.0317168371573838","0.0505312831899658","0.0111572522402229","0.0606947495063987","0.0505312831899658"
"2","50","0.148","0.0537694822306821","0.0633930532327412","0.020932766148732","0.0857205758039591","0.0633930532327412"
"2","50","0.149","0.0705587957492296","0.0700494695397223","0.0286592350594453","0.103473782160364","0.0700494695397223"
"2","50","0.15","0.0804413227278049","0.0698489557048023","0.033580338361908","0.111701934359932","0.0698489557048023"
"2","50","0.151","0.082449692570131","0.0628111394192054","0.0352143641775321","0.109467997535699","0.0628111394192054"
"2","50","0.152","0.0763873120429056","0.0496249311763148","0.0334013626745571","0.0970221946974583","0.0496249311763148"
"2","50","0.153","0.0628476091912221","0.0315810889126601","0.0283188030720183","0.0758230951979255","0.0315810889126601"
"2","50","0.154","0.0431559444668602","0.0104458696278491","0.0204642017160874","0.048891055286069","0.0104458696278491"
"2","50","0.155","0.0192398752129363","-0.0117118641567891","0.0106064217137084","0.0248965206767023","-0.0117118641567891"
"2","50","0.156","-0.00655952707892233","-0.0327231590764044","-0.000289588745293593","0.0333753860963463","-0.0327231590764044"
"2","50","0.157","-0.0317168371573841","-0.050531283189966","-0.0111572522402231","0.060694749506399","-0.050531283189966"
"2","50","0.158","-0.0537694822306823","-0.0633930532327413","-0.0209327661487321","0.0857205758039594","-0.0633930532327413"
"2","50","0.159","-0.0705587957492297","-0.0700494695397224","-0.0286592350594454","0.103473782160364","-0.0700494695397224"
"2","50","0.16","-0.0804413227278049","-0.0698489557048023","-0.033580338361908","0.111701934359932","-0.0698489557048023"
"2","50","0.161","-0.082449692570131","-0.0628111394192052","-0.0352143641775321","0.109467997535699","-0.0628111394192052"
"2","50","0.162","-0.0763873120429054","-0.0496249311763146","-0.0334013626745571","0.0970221946974581","-0.0496249311763146"
"2","50","0.163","-0.0628476091912219","-0.0315810889126598","-0.0283188030720183","0.0758230951979253","-0.0315810889126598"
"2","50","0.164","-0.04315594446686","-0.0104458696278488","-0.0204642017160873","0.0488910552860687","-0.0104458696278488"
"2","50","0.165","-0.0192398752129366","0.0117118641567888","-0.0106064217137085","0.0248965206767025","0.0117118641567888"
"2","50","0.166","0.00655952707892261","0.0327231590764046","0.000289588745293716","0.0333753860963465","0.0327231590764046"
"2","50","0.167","0.0317168371573843","0.0505312831899661","0.0111572522402232","0.0606947495063993","0.0505312831899661"
"2","50","0.168","0.0537694822306826","0.0633930532327415","0.0209327661487322","0.0857205758039596","0.0633930532327415"
"2","50","0.169","0.0705587957492299","0.0700494695397224","0.0286592350594455","0.103473782160365","0.0700494695397224"
"2","50","0.17","0.0804413227278049","0.0698489557048023","0.033580338361908","0.111701934359932","0.0698489557048023"
"2","50","0.171","0.082449692570131","0.0628111394192051","0.0352143641775321","0.109467997535699","0.0628111394192051"
"2","50","0.172","0.0763873120429053","0.0496249311763145","0.033401362674557","0.0970221946974579","0.0496249311763145"
"2","50","0.173","0.0628476091912217","0.0315810889126596","0.0283188030720182","0.075823095197925","0.0315810889126596"
"2","50","0.174","0.0431559444668597","0.0104458696278486","0.0204642017160872","0.0488910552860684","0.0104458696278486"
"2","50","0.175","0.0192398752129363","-0.011711864156789","0.0106064217137084","0.0248965206767023","-0.011711864156789"
"2","50","0.176","-0.00655952707892231","-0.0327231590764044","-0.000289588745293586","0.0333753860963462","-0.0327231590764044"
"2","50","0.177","-0.031716837157384","-0.050531283189966","-0.011157252240223","0.0606947495063989","-0.050531283189966"
"2","50","0.178","-0.0537694822306819","-0.0633930532327411","-0.0209327661487319","0.0857205758039589","-0.0633930532327411"
"2","50","0.179","-0.0705587957492294","-0.0700494695397223","-0.0286592350594453","0.103473782160364","-0.0700494695397223"
"2","50","0.18","-0.0804413227278049","-0.0698489557048023","-0.033580338361908","0.111701934359932","-0.0698489557048023"
"2","50","0.181","-0.082449692570131","-0.0628111394192052","-0.0352143641775321","0.109467997535699","-0.0628111394192052"
"2","50","0.182","-0.0763873120429055","-0.0496249311763147","-0.0334013626745571","0.0970221946974581","-0.0496249311763147"
"2","50","0.183","-0.0628476091912223","-0.0315810889126603","-0.0283188030720184","0.0758230951979258","-0.0315810889126603"
"2","50","0.184","-0.0431559444668605","-0.0104458696278494","-0.0204642017160875","0.0488910552860694","-0.0104458696278494"
"2","50","0.185","-0.0192398752129366","0.0117118641567888","-0.0106064217137085","0.0248965206767025","0.0117118641567888"
"2","50","0.186","0.00655952707892259","0.0327231590764046","0.000289588745293704","0.0333753860963465","0.0327231590764046"
"2","50","0.187","0.0317168371573843","0.0505312831899661","0.0111572522402232","0.0606947495063992","0.0505312831899661"
"2","50","0.188","0.0537694822306821","0.0633930532327412","0.020932766148732","0.0857205758039591","0.0633930532327412"
"2","50","0.189","0.0705587957492296","0.0700494695397223","0.0286592350594453","0.103473782160364","0.0700494695397223"
"2","50","0.19","0.0804413227278049","0.0698489557048023","0.033580338361908","0.111701934359932","0.0698489557048023"
"2","50","0.191","0.082449692570131","0.0628111394192051","0.0352143641775321","0.109467997535699","0.0628111394192051"
"2","50","0.192","0.0763873120429054","0.0496249311763145","0.033401362674557","0.0970221946974579","0.0496249311763145"
"2","50","0.193","0.0628476091912221","0.0315810889126601","0.0283188030720184","0.0758230951979256","0.0315810889126601"
"2","50","0.194","0.0431559444668603","0.0104458696278491","0.0204642017160874","0.0488910552860691","0.0104458696278491"
"2","50","0.195","0.0192398752129363","-0.011711864156789","0.0106064217137084","0.0248965206767023","-0.011711864156789"
