"distance_m","time_s","Ex_V_per_m","Ey_V_per_m","Ez_V_per_m","E_norm_instant_V_per_m","E_sensor_V_per_m"
"2","0.06383","-0.0542738276404177","-0.000662429067026755","-0.0255967345918719","0.0600106657251638","-0.000662429067026755"
"2","0.06384","-0.054011282793014","0.00145398894645125","-0.0259344428409736","0.0599326962373216","0.00145398894645125"
"2","0.06385","-0.0483451766620282","0.00717001837693014","-0.0249660938725951","0.054881427762618","0.00717001837693014"
"2","0.06386","-0.0414400233474278","0.016082365208291","-0.0230377411302769","0.0500665109840287","0.016082365208291"
"2","0.06387","-0.0381932484329353","0.0240559138839874","-0.0213159371150733","0.0499177362642527","0.0240559138839874"
"2","0.06388","-0.0409370597953277","0.0266988080826959","-0.0208959255517896","0.0531536350816084","0.0266988080826959"
"2","0.06389","-0.0479964062523661","0.022644537314179","-0.0220411777731253","0.0574651511869753","0.022644537314179"
"2","0.0639","-0.0549297026735489","0.014584977492617","-0.0240152250342488","0.0616986615552577","0.014584977492617"
"2","0.06391","-0.0576781884194782","0.00740431016486352","-0.0256037627917702","0.0635385701559893","0.00740431016486352"
"2","0.06392","-0.0556949436339376","0.00454551114887167","-0.0260071969248073","0.0616357259215603","0.00454551114887167"
"2","0.06393","-0.0530726563627167","0.00487846775641917","-0.0255488748084092","0.0591037334270958","0.00487846775641917"
"2","0.06394","-0.0567849843529111","0.00216860492410305","-0.0257283953168769","0.0623793845822376","0.00216860492410305"
"2","0.06395","-0.0728039438843385","-0.012167792204396","-0.0285112655603363","0.0791287664259673","-0.012167792204396"
"2","0.06396","-0.102142120850551","-0.0442257532377694","-0.0351881987819321","0.11673533927142","-0.0442257532377694"
"2","0.06397","-0.139063196783083","-0.0932131855666854","-0.0454131700027843","0.173463617720609","-0.0932131855666854"
"2","0.06398","-0.172663627389482","-0.14999844551256","-0.0569790176756747","0.235709291999198","-0.14999844551256"
"2","0.06399","-0.191282697892012","-0.199715567486167","-0.0665286421979578","0.284431782053047","-0.199715567486167"
"2","0.064","-0.187672939367332","-0.227469880324391","-0.0709144575997342","0.303302718290212","-0.227469880324391"
"2","0.06401","-0.162381916857152","-0.224532039003427","-0.0685662043929885","0.285453757806935","-0.224532039003427"
"2","0.06402","-0.123636317967698","-0.192057058669593","-0.0601986036101629","0.236211186826617","-0.192057058669593"
"2","0.06403","-0.0837556229468329","-0.14052680226414","-0.0485067222775052","0.170633199102354","-0.14052680226414"
"2","0.06404","-0.053852417926679","-0.0852020217202152","-0.0369966576950839","0.107369549232401","-0.0852020217202152"
"2","0.06405","-0.039398182138604","-0.0398065479218109","-0.0285230218734225","0.0628517365716316","-0.0398065479218109"
"2","0.06406","-0.0387270208746471","-0.0114555941599435","-0.0242336160279046","0.0470986298014136","-0.0114555941599435"
"2","0.06407","-0.0449980689812209","0.00090589148799069","-0.0233927896064955","0.0507234606173562","0.00090589148799069"
"2","0.06408","-0.0503705043158094","0.00415008693290539","-0.0240940499231184","0.0559904828366157","0.00415008693290539"
"2","0.06409","-0.0500938587180972","0.00627285370350397","-0.0244253329770914","0.056083333227404","0.00627285370350397"
"2","0.0641","-0.0444137005133851","0.0119951800858679","-0.0234505782772668","0.0516371064267091","0.0119951800858679"
"2","0.06411","-0.0374945439198449","0.0209137720241996","-0.021515839322251","0.0480224741738522","0.0209137720241996"
"2","0.06412","-0.0342338146388854","0.0288935139228013","-0.0197876686679548","0.0489728602682081","0.0288935139228013"
"2","0.06413","-0.0369637206644513","0.0315425494217267","-0.0193613100938308","0.0523078330456456","0.0315425494217267"
"2","0.06414","-0.0440092109309517","0.0274943679926437","-0.0205002349870153","0.055794359505265","0.0274943679926437"
"2","0.06415","-0.0509287004240137","0.0194408455121646","-0.0224679746569037","0.0589617578290373","0.0194408455121646"
"2","0.06416","-0.0536634286198455","0.0122661634901096","-0.0240502246141203","0.0600719205785281","0.0122661634901096"
"2","0.06417","-0.0516664757773332","0.00941329770789993","-0.0244473907915928","0.0579284887555697","0.00941329770789993"
"2","0.06418","-0.0490305300567927","0.00975213544134428","-0.023982820617958","0.0554461243741123","0.00975213544134428"
"2","0.06419","-0.0527292493193911","0.00704810159157784","-0.0241561130209005","0.058425741468211","0.00704810159157784"
"2","0.0642","-0.0687346499584471","-0.00728251873264686","-0.0269327751637136","0.0741812750094035","-0.00728251873264686"
"2","0.06421","-0.0980593179804969","-0.0393347551744185","-0.0336035203424959","0.110869515137571","-0.0393347551744185"
"2","0.06422","-0.13496693502953","-0.0883165151582723","-0.0438223236311078","0.167141486320411","-0.0883165151582723"
"2","0.06423","-0.168553956925022","-0.145096155038961","-0.0553820235348564","0.229195329649162","-0.145096155038961"
"2","0.06424","-0.187159669000628","-0.194807709260047","-0.0649255205034034","0.277838277600855","-0.194807709260047"
"2","0.06425","-0.183536602443897","-0.222556506690748","-0.069305228618957","0.296682149481501","-0.222556506690748"
"2","0.06426","-0.158232322406854","-0.219613202338952","-0.0669508884453703","0.278836597238348","-0.219613202338952"
"2","0.06427","-0.119473516605537","-0.187132811382214","-0.0585772210667533","0.229616857163859","-0.187132811382214"
"2","0.06428","-0.0795796653970771","-0.135597196792471","-0.0468792935608007","0.164064594253137","-0.135597196792471"
"2","0.06429","-0.0496633550223304","-0.0802671105330242","-0.0353632032788107","0.100795902751715","-0.0802671105330242"
"2","0.0643","-0.0351960648208613","-0.0348663835174881","-0.0268835622823182","0.0563662452133377","-0.0348663835174881"
"2","0.06431","-0.03451190019237","-0.00651022906596911","-0.0225881718375004","0.041757392690875","-0.00651022906596911"
"2","0.06432","-0.0407699960903924","0.00585640471557761","-0.021741381442897","0.0465744320893857","0.00585640471557761"
"2","0.06433","-0.0461295304790051","0.00910569571005763","-0.0224366984627845","0.05209849052024","0.00910569571005763"
"2","0.06434","-0.0458400353039264","0.0112335054186187","-0.0227620589466267","0.0523985859365027","0.0112335054186187"
"2","0.06435","-0.0401470789959852","0.0169608221004142","-0.0217814024531873","0.0487225505393498","0.0169608221004142"
"2","0.06436","-0.0332151758782603","0.0258843516732569","-0.0198407825307574","0.0465500184919556","0.0258843516732569"
"2","0.06437","-0.0299417517566353","0.033868978515503","-0.0181067517847348","0.0486977480396535","0.033868978515503"
"2","0.06438","-0.0326590147289171","0.0365228462418444","-0.0176745540438237","0.0520856928658636","0.0365228462418444"
"2","0.06439","-0.0396919138328405","0.032479444299126","-0.0188076607441896","0.0546268288331127","0.032479444299126"
"2","0.0644","-0.0465988641568179","0.0244306485396635","-0.0207696032440362","0.056565777177449","0.0244306485396635"
"2","0.06441","-0.0493211052792974","0.0172606404495128","-0.0223460771025739","0.0568317542978666","0.0172606404495128"
"2","0.06442","-0.0473117175608581","0.0144123957868635","-0.0227374883010928","0.0544344481474548","0.0144123957868635"
"2","0.06443","-0.044663389262961","0.0147558018048252","-0.0222671843163693","0.0520420937774147","0.0147558018048252"
"2","0.06444","-0.048349778347384","0.012056283382347","-0.022434764124008","0.0546477234341605","0.012056283382347"
"2","0.06445","-0.0643429013074434","-0.0022698743933868","-0.0252057349349776","0.0691410901854571","-0.0022698743933868"
"2","0.06446","-0.0936553442492139","-0.0343177011866223","-0.0318708100928566","0.104712829477328","-0.0343177011866223"
"2","0.06447","-0.130550788915609","-0.0832951044424343","-0.0420839647187398","0.160476300421626","-0.0832951044424343"
"2","0.06448","-0.164125691224493","-0.140070440535601","-0.0536380373649478","0.222337603396543","-0.140070440535601"
"2","0.06449","-0.182719336607354","-0.189777743929176","-0.0631759285279293","0.270911694111652","-0.189777743929176"
"2","0.0645","-0.17908425634902","-0.217522343511335","-0.0675500523364531","0.289741523377997","-0.217522343511335"
"2","0.06451","-0.153768015698261","-0.214574894308399","-0.0651901494007086","0.271913117554354","-0.214574894308399"
"2","0.06452","-0.114997302467232","-0.182090411515783","-0.0568109408509037","0.222730286537535","-0.182090411515783"
"2","0.06453","-0.0750915971087066","-0.130550758122791","-0.0451074938106155","0.157216202729383","-0.130550758122791"
"2","0.06454","-0.0451634859586043","-0.0752166861095424","-0.0335859056767909","0.0939430859263458","-0.0752166861095424"
"2","0.06455","-0.0306844484510002","-0.0298120264060049","-0.025100788556399","0.0496018334472373","-0.0298120264060049"
"2","0.06456","-0.0299885900794733","-0.00145199234792553","-0.0207999437607861","0.0365248063264541","-0.00145199234792553"
"2","0.06457","-0.0362350458909554","0.0109184679434876","-0.0199477208334615","0.0427797038255564","0.0109184679434876"
"2","0.06458","-0.0415829939423287","0.0141715323364546","-0.0206376271834322","0.0485375047744861","0.0141715323364546"
"2","0.06459","-0.0412819662715799","0.0163030623180044","-0.020957598904664","0.0490837196231232","0.0163030623180044"
"2","0.0646","-0.0355775314012056","0.0220340461336579","-0.0199715756001894","0.046369427013691","0.0220340461336579"
"2","0.06461","-0.028634203745412","0.0309611896881639","-0.0180256108623383","0.0458632264237993","0.0309611896881639"
"2","0.06462","-0.0253494092006385","0.0389493773473301","-0.0162862573403172","0.049243159126128","0.0389493773473301"
"2","0.06463","-0.0280553559546806","0.0416067527138874","-0.0158487589063969","0.0526251653490182","0.0416067527138874"
"2","0.06464","-0.035076993134678","0.0375668052231959","-0.0169765870400877","0.0541282256274622","0.0375668052231959"
"2","0.06465","-0.0419727359179532","0.0295214107166097","-0.0189332731427111","0.054696371753833","0.0295214107166097"
"2","0.06466","-0.0446838239711887","0.0223547506698397","-0.0205045128163405","0.0540075369558208","0.0223547506698397"
"2","0.06467","-0.0426633377427023","0.0195098008312019","-0.0208907120849118","0.0513538174553337","0.0195098008312019"
"2","0.06468","-0.0400039655811065","0.0198564484444828","-0.0204152184676093","0.049105773103811","0.0198564484444828"
"2","0.06469","-0.0436793655347589","0.0171601183798443","-0.0205776309822106","0.0512425168504572","0.0171601183798443"
"2","0.0647","-0.0596615541829842","0.0028370957162197","-0.0233434568816228","0.0641285204789284","0.0028370957162197"
"2","0.06471","-0.0889631177172832","-0.0292076492183546","-0.030003409551127","0.0983246035920527","-0.0292076492183546"
"2","0.06472","-0.125847737965458","-0.0781820238761214","-0.0402114641532842","0.153515614377625","-0.0781820238761214"
"2","0.06473","-0.159411870929634","-0.13495438463851","-0.051760459281646","0.215183585971356","-0.13495438463851"
"2","0.06474","-0.177994802125025","-0.184658765974677","-0.0612932954736555","0.263700355526567","-0.184658765974677"
"2","0.06475","-0.1743490629196","-0.21240049677837","-0.0656623868988392","0.282529849442309","-0.21240049677837"
"2","0.06476","-0.149022218644675","-0.209450232080937","-0.0632974742079042","0.264733057266447","-0.209450232080937"
"2","0.06477","-0.110240957194424","-0.176962987082299","-0.0549132785713449","0.215602494428258","-0.176962987082299"
"2","0.06478","-0.0703247591030514","-0.125420624775771","-0.0432048671527924","0.150141817651637","-0.125420624775771"
"2","0.06479","-0.0403862107872525","-0.0700838971448368","-0.0316783373889854","0.0868695327516549","-0.0700838971448368"
"2","0.0648","-0.0258967917613642","-0.0246766351223735","-0.0231883014264649","0.0426295375008786","-0.0246766351223735"
"2","0.06481","-0.0251906075986856","0.00368594795349247","-0.0188825606159128","0.0316970664087456","0.00368594795349247"
"2","0.06482","-0.031426793425186","0.0160589039597727","-0.0180254645399167","0.0396288924051419","0.0160589039597727"
"2","0.06483","-0.0367645273763094","0.0193144107633324","-0.0187105206463501","0.0455495391765452","0.0193144107633324"
"2","0.06484","-0.0364533415679442","0.0214483298505066","-0.0190256650677753","0.0463772885809046","0.0214483298505066"
"2","0.06485","-0.0307388045999486","0.0271816494665773","-0.0180348374455997","0.0448215521557086","0.0271816494665773"
"2","0.06486","-0.0237854309632965","0.0361110755166096","-0.0160840914102825","0.0461351763578546","0.0361110755166096"
"2","0.06487","-0.0204906466306097","0.0441014923672638","-0.0143399796489182","0.0506995389001885","0.0441014923672638"
"2","0.06488","-0.0231866598652821","0.0467610436226592","-0.0138977460714239","0.0540126257670769","0.0467610436226592"
"2","0.06489","-0.030198419869466","0.04272321872008","-0.0150208621947144","0.0544320152253153","0.04272321872008"
"2","0.0649","-0.0370843418949124","0.034679893503339","-0.0169728594572735","0.053535234989099","0.034679893503339"
"2","0.06491","-0.0397856656821443","0.0275152494511538","-0.0185394334980917","0.0518044278084484","0.0275152494511538"
"2","0.06492","-0.0377554717527436","0.0246722623153222","-0.018920990377792","0.0489101221824766","0.0246722623153222"
"2","0.06493","-0.0350864485279855","0.0250208193437336","-0.0184408776519841","0.0468739398761633","0.0250208193437336"
"2","0.06494","-0.0387522541283312","0.0223263454111061","-0.0185986943746451","0.0484367043871096","0.0223263454111061"
"2","0.06495","-0.0547249052045605","0.00800512560153493","-0.0213599478346217","0.0592886553823094","0.00800512560153493"
"2","0.06496","-0.0840169880190877","-0.0240378697512887","-0.0280153514529004","0.0917689129008782","-0.0240378697512887"
"2","0.06497","-0.120892184470025","-0.0730105480934079","-0.0382188804275001","0.146308383970181","-0.0730105480934079"
"2","0.06498","-0.15444695062919","-0.129781265799463","-0.049763373387175","0.207782171617388","-0.129781265799463"
"2","0.06499","-0.173020572081012","-0.179484057331491","-0.0592917309043676","0.25625408202222","-0.179484057331491"
"2","0.065","-0.169365580261938","-0.207224251575334","-0.0636563671833049","0.275097661388453","-0.207224251575334"
"2","0.06501","-0.144029540571226","-0.204272503554049","-0.0612870229091799","0.257347748081206","-0.204272503554049"
"2","0.06502","-0.105239140970425","-0.171783828458676","-0.0528984192867167","0.208286349229003","-0.171783828458676"
"2","0.06503","-0.0653138620604905","-0.120240089273141","-0.0411856235135339","0.142897988893715","-0.120240089273141"
"2","0.06504","-0.0353662903242838","-0.0649020379709982","-0.0296547330601097","0.0796395141682619","-0.0649020379709982"
"2","0.06505","-0.0208679053417112","-0.0194935054746627","-0.0211603601064772","0.0355419058138012","-0.0194935054746627"
"2","0.06506","-0.0201528127510451","0.00887029488873539","-0.0168503060365635","0.0277263558138761","0.00887029488873539"
"2","0.06507","-0.0263801477426353","0.0212444150077337","-0.0159889204659545","0.037455078982839","0.0212444150077337"
"2","0.06508","-0.0317090885157094","0.0245010327612557","-0.0166697108752738","0.0434009926330082","0.0245010327612557"
"2","0.06509","-0.0313891672493573","0.0266360096482201","-0.0169806134295882","0.044531989210379","0.0266360096482201"
"2","0.0651","-0.0256659526059851","0.0323703339270429","-0.0159855678025547","0.0442958013776815","0.0323703339270429"
"2","0.06511","-0.0187039591386121","0.0413007115164056","-0.0140306276566479","0.0474599343832218","0.0413007115164056"
"2","0.06512","-0.0154006128812006","0.0492920267972181","-0.0122823457107032","0.0530823774811518","0.0492920267972181"
"2","0.06513","-0.0180881221579727","0.0519524233882544","-0.0118359659061589","0.0562701035012904","0.0519524233882544"
"2","0.06514","-0.0250914362312548","0.0479153907420708","-0.0129549597911816","0.0556174057764616","0.0479153907420708"
"2","0.06515","-0.0319689704124041","0.0398728047182488","-0.0149028588352655","0.0532348647672991","0.0398728047182488"
"2","0.06516","-0.0346619645009346","0.0327088468118055","-0.0164653587081609","0.0504224997417881","0.0327088468118055"
"2","0.06517","-0.0326234990768099","0.0298664927913923","-0.0168428655009945","0.0473284502382816","0.0298664927913923"
"2","0.06518","-0.0299462626191211","0.0302156299222404","-0.0163587267996402","0.0455781842437413","0.0302156299222404"
"2","0.06519","-0.0336039133054646","0.0275216830970028","-0.0165125416880712","0.0464685922202655","0.0275216830970028"
"2","0.0652","-0.0495684678432591","0.0132009374181565","-0.0192698174849012","0.0547962007711091","0.0132009374181565"
"2","0.06521","-0.0788525125508828","-0.0188416367616406","-0.0259212676406175","0.0851154400067418","-0.0188416367616406"
"2","0.06522","-0.115719729381826","-0.0678139468689487","-0.0361208673824922","0.138904658736167","-0.0678139468689487"
"2","0.06523","-0.14926657446268","-0.124584349258397","-0.0476614553682802","0.200183377581116","-0.124584349258397"
"2","0.06524","-0.167832333432045","-0.174286878371484","-0.0571859321991729","0.24862389056406","-0.174286878371484"
"2","0.06525","-0.164169537779934","-0.202026863072985","-0.0615467121078946","0.267496707099882","-0.202026863072985"
"2","0.06526","-0.138825752958621","-0.199074958364395","-0.0591735358078918","0.249809799792405","-0.199074958364395"
"2","0.06527","-0.100027666981868","-0.166586179414566","-0.0507811245318586","0.200836281439629","-0.166586179414566"
"2","0.06528","-0.0600947605024871","-0.115042389184806","-0.0390645455051646","0.135543979079577","-0.115042389184806"
"2","0.06529","-0.0301396200544743","-0.0597043396255338","-0.0275298962257801","0.072324961481852","-0.0597043396255338"
"2","0.0653","-0.0156337252682663","-0.0142958616354184","-0.0190317889009609","0.0284779566407668","-0.0142958616354184"
"2","0.06531","-0.0149111818320489","0.0140678314826132","-0.0147180249416159","0.0252362335627497","0.0140678314826132"
"2","0.06532","-0.021131124985496","0.0264417916418593","-0.0138529539900538","0.0365731749050408","0.0264417916418593"
"2","0.06533","-0.0264527329765479","0.0296981967465204","-0.014530083553368","0.042342098436325","0.0296981967465204"
"2","0.06534","-0.0261255380323989","0.031832908321316","-0.0148373498228414","0.0437724198490443","0.031832908321316"
"2","0.06535","-0.0203951088629497","0.0375669146509877","-0.0138386924980917","0.0449304234565278","0.0375669146509877"
"2","0.06536","-0.0134259600681052","0.0464969216810661","-0.0118801652673001","0.049833306696866","0.0464969216810661"
"2","0.06537","-0.0101155177281015","0.0544878138198316","-0.010128320874754","0.0563367414527513","0.0544878138198316"
"2","0.06538","-0.0127959902128077","0.0571477347139736","-0.00967840328708268","0.0593571599611402","0.0571477347139736"
"2","0.06539","-0.0197923268296527","0.0531101738444503","-0.0107938840773995","0.0576969210668634","0.0531101738444503"
"2","0.0654","-0.0266629429343724","0.0450670070998229","-0.0127382947398727","0.0538907395359997","0.0450670070998229"
"2","0.06541","-0.029349078370372","0.037902416004511","-0.0142973309686968","0.0500237464910187","0.037902416004511"
"2","0.06542","-0.027303813760795","0.0350593763572171","-0.0146713988791567","0.046796453514262","0.0350593763572171"
"2","0.06543","-0.0246198376273563","0.035407775453661","-0.0141838460810472","0.0453985512657078","0.035407775453661"
"2","0.06544","-0.0282708081896497","0.0327130382175265","-0.0143342716820013","0.0455505522444102","0.0327130382175265"
"2","0.06545","-0.0442287421964827","0.0183914497828262","-0.0170881830240393","0.0508569863485855","0.0183914497828262"
"2","0.06546","-0.0735062260069889","-0.013652019465658","-0.0237362935807834","0.0784407708416635","-0.013652019465658"
"2","0.06547","-0.110366941614812","-0.0626252769219295","-0.0339325786024014","0.131355270170495","-0.0626252769219295"
"2","0.06548","-0.143907345186134","-0.119396678907521","-0.0454698767692854","0.19243804360386","-0.119396678907521"
"2","0.06549","-0.162466722398434","-0.169100259830262","-0.0549910887049908","0.240861689769278","-0.169100259830262"
"2","0.0655","-0.15879760478006","-0.196841348520787","-0.0593486286643612","0.259779628715776","-0.196841348520787"
"2","0.06551","-0.133447557820988","-0.193890599945922","-0.0569722373827015","0.242172771525138","-0.193890599945922"
"2","0.06552","-0.0946432695720688","-0.161403029239332","-0.0485766361143066","0.193307981984981","-0.161403029239332"
"2","0.06553","-0.0547042207225851","-0.109860499326619","-0.0368568921058877","0.128141763577939","-0.109860499326619"
"2","0.06554","-0.0247429978423911","-0.0545237621219773","-0.025319102876499","0.0650085651943902","-0.0545237621219773"
"2","0.06555","-0.0102310805971459","-0.00911664848729676","-0.0168178806542136","0.0216939945497734","-0.00911664848729676"
"2","0.06556","-0.00950257470968547","0.0192456283116866","-0.0125010268705183","0.0248388568183435","0.0192456283116866"
"2","0.06557","-0.015716615453721","0.0316181202260327","-0.0116328911880337","0.0371758212463508","0.0316181202260327"
"2","0.06558","-0.0210323811105347","0.0348730051982977","-0.0123069811338855","0.0425434992844863","0.0348730051982977"
"2","0.06559","-0.0206994039401015","0.0370061447919563","-0.0126112329191547","0.0442375775962009","0.0370061447919563"
"2","0.0656","-0.0149632526845056","0.0427385273311034","-0.0116095862629841","0.046746798206182","0.0427385273311034"
"2","0.06561","-0.00798844197518891","0.0516668588010802","-0.00964809487282793","0.0531635705933754","0.0516668588010802"
"2","0.06562","-0.00467239792331298","0.0596560236505117","-0.00789331151198375","0.0603570776857976","0.0596560236505117"
"2","0.06563","-0.00734732892905473","0.0623141655669454","-0.00744048016583148","0.0631854351713632","0.0623141655669454"
"2","0.06564","-0.0143381843295321","0.0582747740727128","-0.00855307242597398","0.0606192038137859","0.0582747740727128"
"2","0.06565","-0.0212033795095545","0.0502297250982579","-0.01049461980481","0.0555224786093008","0.0502297250982579"
"2","0.06566","-0.0238841543409827","0.0430632002103955","-0.0120508180145038","0.0506962943001081","0.0430632002103955"
"2","0.06567","-0.0218335894747987","0.0402181752507322","-0.0124220731880501","0.047418510648711","0.0402181752507322"
"2","0.06568","-0.0191443734599371","0.0405645375584028","-0.0119317329526928","0.0464150298260702","0.0405645375584028"
"2","0.06569","-0.0227901645425934","0.0378677121010145","-0.012079396433254","0.0458177589787575","0.0378677121010145"
"2","0.0657","-0.0387429794975562","0.0235439840570143","-0.0148305709886815","0.0476999316716002","0.0235439840570143"
"2","0.06571","-0.0680154047093209","-0.00850167614387141","-0.0214759701092638","0.0718302935199487","-0.00850167614387141"
"2","0.06572","-0.104871122196273","-0.0574771758501922","-0.0316695690615739","0.123711517729617","-0.0574771758501922"
"2","0.06573","-0.13840658814872","-0.114250871337519","-0.0432042065421477","0.18459753169338","-0.114250871337519"
"2","0.06574","-0.156961088267636","-0.163956796967194","-0.0527227831904195","0.233019969893669","-0.163956796967194"
"2","0.06575","-0.153287154104268","-0.19170028152294","-0.0570777132768661","0.251999632742344","-0.19170028152294"
"2","0.06576","-0.127932351170864","-0.188751979924023","-0.0546987375521394","0.2344908277335","-0.188751979924023"
"2","0.06577","-0.0891233675399055","-0.156266907256165","-0.0463005772856385","0.185758080314272","-0.156266907256165"
"2","0.06578","-0.0491796839217062","-0.104726926396468","-0.03457829973891","0.120756073287947","-0.104726926396468"
"2","0.06579","-0.0192138869065268","-0.0493927892101311","-0.0230380024455823","0.0577890182707398","-0.0493927892101311"
"2","0.0658","-0.00469745617981093","-0.0039883265095404","-0.0145342976480406","0.0157866605407789","-0.0039883265095404"
"2","0.06581","-0.00396449748355954","0.0243712484895733","-0.0102149867918217","0.026721170415885","0.0243712484895733"
"2","0.06582","-0.0101741461100289","0.036740987788778","-0.00934441955333373","0.0392521542026941","0.036740987788778"
"2","0.06583","-0.0154855803584271","0.0399930693816395","-0.0100161034732282","0.0440405622851066","0.0399930693816395"
"2","0.06584","-0.0151483325060348","0.0421233548831426","-0.0103179747758495","0.0459381062713694","0.0421233548831426"
"2","0.06585","-0.00940797131163946","0.0478528326693756","-0.00931397319334596","0.049650313345741","0.0478528326693756"
"2","0.06586","-0.00242901142269108","0.0567782087782441","-0.00735015244589657","0.0573034888077102","0.0567782087782441"
"2","0.06587","0.000891121034151669","0.0647643677113333","-0.00559306530928773","0.065011535909408","0.0647643677113333"
"2","0.06588","-0.00177978235608982","0.0674194532097215","-0.00513795578110713","0.0676383684452951","0.0674194532097215"
"2","0.06589","-0.00876667094473278","0.0633769548497529","-0.0062482954649069","0.064284789193849","0.0633769548497529"
"2","0.0659","-0.0156279601301658","0.0553287486163823","-0.00818761588477212","0.0580735793210772","0.0553287486163823"
"2","0.06591","-0.0183048897972088","0.0481590161314318","-0.00974161276429068","0.0524333752917439","0.0481590161314318"
"2","0.06592","-0.0162505406091936","0.0453107332920116","-0.0101106922476184","0.0491870787837305","0.0453107332920116"
"2","0.06593","-0.0135576011267408","0.0456537874932534","-0.00961820197289575","0.0485858690359898","0.0456537874932534"
"2","0.06594","-0.0171997296071658","0.0429536037592622","-0.00976374107558081","0.0472881952950026","0.0429536037592622"
"2","0.06595","-0.033148942835748","0.0286264673254662","-0.0125128169249909","0.0455510442258134","0.0286264673254662"
"2","0.06596","-0.0624178272068089","-0.00342265132091598","-0.0191561430215232","0.0653808650198564","-0.00342265132091598"
"2","0.06597","-0.0992700647479736","-0.0524016594704563","-0.0293476946415935","0.116024854454124","-0.0524016594704563"
"2","0.06598","-0.132802111658173","-0.109178913340289","-0.040880310491325","0.176713428366108","-0.109178913340289"
"2","0.06599","-0.151353253646337","-0.158888447232709","-0.0503968912194526","0.225151488331611","-0.158888447232709"
"2","0.066","-0.147676022271113","-0.186635589872019","-0.0547498511055148","0.244210149577717","-0.186635589872019"
"2","0.06601","-0.122317983051491","-0.183690996117576","-0.0523689309089583","0.22681837658576","-0.183690996117576"
"2","0.06602","-0.083505824066081","-0.151209680994643","-0.0439688519077046","0.178243794331075","-0.151209680994643"
"2","0.06603","-0.0435590260307108","-0.0996735073194142","-0.0322446813715668","0.113454467901671","-0.0996735073194142"
"2","0.06604","-0.0135901755404984","-0.0443432268956159","-0.0207025168421588","0.0507898498357448","-0.0443432268956159"
"2","0.06605","0.000929247714821823","0.00105732952621167","-0.012196970569613","0.0122779289018346","0.00105732952621167"
"2","0.06606","0.00166513798961561","0.0294129487927499","-0.00787584400693219","0.0304946414970059","0.0294129487927499"
"2","0.06607","-0.00454164001139653","0.0417786829684452","-0.00700348683773117","0.0426043856012177","0.0417786829684452"
"2","0.06608","-0.00985026458982468","0.0450267101102282","-0.00767340660960394","0.0467259403847198","0.0450267101102282"
"2","0.06609","-0.00951026802473317","0.047152891896931","-0.00797353955357432","0.0487587709561915","0.047152891896931"
"2","0.0661","-0.00376721907607109","0.052878216768975","-0.00696782540820563","0.0534681993258896","0.052878216768975"
"2","0.06611","0.0032143676081709","0.0617993908290827","-0.00500231789982801","0.062084781149144","0.0617993908290827"
"2","0.06612","0.00653706590141493","0.0697812986441278","-0.00324356981011705","0.0701618387456707","0.0697812986441278"
"2","0.06613","0.00386866738938429","0.0724320840210117","-0.0027868251422752","0.0725888405842813","0.0724320840210117"
"2","0.06614","-0.00311577727789836","0.0683852366023236","-0.00389555550521641","0.0685669308478618","0.0683852366023236"
"2","0.06615","-0.00997468349693374","0.0603326324397332","-0.00583329242812907","0.0614292125012523","0.0603326324397332"
"2","0.06616","-0.0126492911499261","0.0531584532223429","-0.00738573163941818","0.0551395932832037","0.0531584532223429"
"2","0.06617","-0.0105926808970555","0.0503056749149356","-0.00775327928781395","0.0519901832748151","0.0503056749149356"
"2","0.06618","-0.00789754129513636","0.0506441849808355","-0.00725928301575715","0.0517677681649917","0.0506441849808355"
"2","0.06619","-0.0115375305970622","0.0479394085128129","-0.00740334196274339","0.0498609162877481","0.0479394085128129"
"2","0.0662","-0.0274846655830473","0.0336076308154711","-0.0101509635018568","0.044586116126626","0.0336076308154711"
"2","0.06621","-0.0567515326417911","0.00155382244558768","-0.0167928611370161","0.059204315776401","0.00155382244558768"
"2","0.06622","-0.0936018137946456","-0.0474299238172832","-0.026983010147877","0.108346573806472","-0.0474299238172832"
"2","0.06623","-0.127131965233617","-0.104211964119716","-0.0385142492435441","0.168837251353617","-0.104211964119716"
"2","0.06624","-0.145681272660128","-0.153926332692957","-0.0480294790754694","0.217308950483956","-0.153926332692957"
"2","0.06625","-0.142002267624692","-0.181678358189794","-0.0523811139256445","0.236464481352243","-0.181678358189794"
"2","0.06626","-0.116642515637546","-0.178738695397596","-0.0499988945557049","0.219209687613213","-0.178738695397596"
"2","0.06627","-0.077828704767929","-0.146262359269166","-0.0415975422454979","0.17082254109368","-0.146262359269166"
"2","0.06628","-0.0378803157216791","-0.0947312125477677","-0.0298721242664974","0.106307406882764","-0.0947312125477677"
"2","0.06629","-0.00790993508330529","-0.0394060069637248","-0.018328738161714","0.0441740093318221","-0.0394060069637248"
"2","0.0663","0.00661095746870069","0.00598942680630219","-0.00982199618241048","0.0132683684425896","0.00598942680630219"
"2","0.06631","0.00734825620050264","0.0343398756833145","-0.00549969978246475","0.0355453320258928","0.0343398756833145"
"2","0.06632","0.00114282582933892","0.0467003918066091","-0.0046261986460852","0.0469428840153654","0.0467003918066091"
"2","0.06633","-0.00416451193337092","0.0499431533083242","-0.00529500032122261","0.0503954239036017","0.0499431533083242"
